operacion_id,ciudad,uso_suelo,superficie_m2,frente_m,dist_centro_km,dist_vialidad_m,densidad_comercios_1km,nivel_socioeconomico,esquina,cus,fecha,anio,anios_desde_inicio,precio_m2_nominal,precio_total_nominal,y,pred_base,pred_lineal,pred_boosting,lo,hi,entrenado_hasta,n_entrenamiento
OP-02359,Culiacan,Habitacional,3546.5,59.9,0.4,123.0,182.0,4,0,1.67,2025-03-20,2025,7,7422.63,26324357.3,8.912288720799125,8.367724887990494,9.415979958626858,9.08035163363012,9.08785895537407,9.768400877380873,2024,2296
OP-02360,Culiacan,Habitacional,3864.7,84.2,2.24,620.0,353.0,4,0,1.35,2025-03-22,2025,7,4812.74,18599796.28,8.479021847482436,8.367724887990494,8.896997769090673,8.697886746761426,8.625569222306567,9.181059551964047,2024,2296
OP-02361,Aguascalientes,Oficinas,4924.9,55.0,8.07,327.0,72.0,2,1,1.6,2025-03-24,2025,7,10281.51,50635408.6,9.238102415381826,9.391892523496516,8.978442153722058,8.997731963249834,8.6688018391357,9.259118875631078,2024,2296
OP-02362,Aguascalientes,Habitacional,1920.2,39.5,3.84,229.0,218.0,4,0,0.83,2025-03-25,2025,7,3517.4,6754111.48,8.165477359302264,8.529155633241755,8.766882420389745,8.656879409646326,8.5172901137265,8.992961757438913,2024,2296
OP-02363,Leon,Comercial,3928.5,84.0,6.58,1731.0,156.0,2,0,2.18,2025-04-01,2025,7,10127.01,39783958.79,9.222961390791065,9.572286919537161,9.285355009625873,9.144237120118175,8.95623340469034,9.604624191841806,2024,2296
OP-02364,Leon,Habitacional,3746.4,63.6,6.27,388.0,137.0,4,0,1.3,2025-04-02,2025,7,5390.74,20195868.34,8.592437945759606,8.574860546811559,8.581861794587327,8.404155435357511,8.28287724442999,8.86910018993651,2024,2296
OP-02365,Queretaro,Habitacional,5095.8,68.7,10.66,243.0,140.0,5,0,0.94,2025-04-03,2025,7,4913.03,25035818.27,8.499646138398733,8.728400785796106,8.675787212544671,8.5805599010842,8.252369958135178,9.068739770894313,2024,2296
OP-02366,Culiacan,Comercial,2031.2,36.9,9.71,1240.0,170.0,4,0,1.63,2025-04-04,2025,7,10096.82,20508660.78,9.219975801768067,9.407580466681589,9.278024282441882,9.304084070969447,8.998130919014342,9.562421591918929,2024,2296
OP-02367,Queretaro,Oficinas,513.2,22.2,1.59,271.0,74.0,3,0,2.28,2025-04-07,2025,7,34712.71,17814562.77,10.45486118129067,9.535008932426884,10.072827062013094,10.13457566701343,9.760671875908722,10.363403770441556,2024,2296
OP-02368,Puebla,Mixto,2130.4,31.6,14.27,1558.0,63.0,2,0,1.12,2025-04-08,2025,7,1964.72,4185639.49,7.583105020511502,8.732470879679958,8.202514008389329,8.247143124763214,7.817356428778581,8.578310733190115,2024,2296
OP-02369,Queretaro,Industrial,6604.1,88.1,3.18,418.0,407.0,3,0,1.03,2025-04-08,2025,7,5422.24,35809015.18,8.59826429318817,8.248905455093652,8.494254547917974,8.302776470720037,8.103792171424415,8.855724709398375,2024,2296
OP-02370,Queretaro,Mixto,15038.2,127.4,7.6,336.0,201.0,3,0,1.73,2025-04-08,2025,7,6272.36,94325004.15,8.743907958342227,9.087282353380674,8.905885858205375,8.821801502374479,8.573294036427358,9.195654315900969,2024,2296
OP-02371,Leon,Habitacional,2365.6,55.7,4.07,126.0,231.0,2,0,0.99,2025-04-09,2025,7,6807.45,16103703.72,8.825772879680692,8.574860546811559,8.651836693527509,8.689188372090726,8.362897077070848,8.934691301269726,2024,2296
OP-02372,Aguascalientes,Comercial,5679.8,82.6,6.95,15.0,226.0,2,0,1.62,2025-04-10,2025,7,12844.81,72955951.84,9.460695117686823,9.506738542642161,9.326580532548295,9.488987959975681,9.035877669721907,9.592362373029287,2024,2296
OP-02373,Queretaro,Oficinas,8470.2,79.9,4.26,246.0,379.0,3,0,3.16,2025-04-10,2025,7,16867.46,142870759.69,9.733141601074431,9.535008932426884,9.818310744672894,9.836264670748085,9.47514038290858,10.129074631069555,2024,2296
OP-02374,Leon,Habitacional,1922.5,53.8,3.09,461.0,367.0,3,0,0.9,2025-04-10,2025,7,7099.51,13648807.98,8.867781046563318,8.574860546811559,8.857752586630875,8.907592783486221,8.544543494086033,9.161040365944794,2024,2296
OP-02375,Puebla,Industrial,1132.4,27.3,13.73,1507.0,50.0,2,0,0.4,2025-04-12,2025,7,2076.32,2351224.77,7.63835237498892,7.976138373876764,7.405987428258346,7.474477431663653,7.018199335954103,7.797656133744061,2024,2296
OP-02376,Puebla,Oficinas,731.9,32.7,7.09,685.0,100.0,4,1,2.34,2025-04-12,2025,7,15529.56,11366084.96,9.650500583481225,9.395922393254072,9.502737479936997,9.464170298356956,9.24347807199129,9.761193164228708,2024,2296
OP-02377,Merida,Habitacional,1427.0,51.5,17.92,858.0,16.0,2,0,0.68,2025-04-13,2025,7,6577.35,9385878.45,8.791387207637305,9.045620440161862,8.34076652734505,8.58121311328349,7.884035153855134,8.769640837761496,2024,2296
OP-02378,Queretaro,Comercial,1414.2,26.3,13.9,747.0,36.0,3,0,1.68,2025-04-13,2025,7,11361.22,16067037.32,9.337961080874978,9.688040051340128,9.293698007460167,9.018474480847816,8.904821536301661,9.658576631966117,2024,2296
OP-02379,Culiacan,Comercial,7794.3,111.4,5.84,378.0,147.0,3,1,1.55,2025-04-14,2025,7,14212.47,110776254.92,9.56187502723862,9.407580466681589,9.339068288831342,9.53412452043401,9.044588391939241,9.644144151812016,2024,2296
OP-02380,Puebla,Habitacional,6362.6,53.7,1.8,665.0,245.0,4,0,1.14,2025-04-16,2025,7,6891.33,43846776.26,8.83801937876087,8.380074286149737,8.801549794364739,8.828633276265357,8.525936027858675,9.085023272001477,2024,2296
OP-02381,Aguascalientes,Comercial,3754.7,63.8,5.25,681.0,311.0,2,0,1.74,2025-04-16,2025,7,7274.65,27314128.35,8.892150980916735,9.506738542642161,9.39156125843048,9.3611746084703,9.088353616500093,9.670389102127888,2024,2296
OP-02382,Aguascalientes,Habitacional,1827.6,28.2,3.17,518.0,154.0,4,0,1.42,2025-04-16,2025,7,6818.32,12461161.63,8.827368386181378,8.529155633241755,8.804440693632213,8.78124149574198,8.581108524960921,9.008393866671444,2024,2296
OP-02383,Queretaro,Comercial,8069.9,109.0,16.69,705.0,22.0,2,0,1.03,2025-04-19,2025,7,7952.53,64176121.85,8.9812453960148,9.688040051340128,8.839650666766207,8.516747853577884,8.402322203428051,9.251256848399331,2024,2296
OP-02384,Queretaro,Comercial,250.0,10.5,5.62,189.0,90.0,3,0,2.55,2025-04-19,2025,7,23533.87,5883467.5,10.066195939085782,9.688040051340128,10.036322823805843,9.920544764379764,9.762539429505692,10.29363532141141,2024,2296
OP-02385,Culiacan,Oficinas,11979.4,117.1,9.8,214.0,53.0,4,0,3.01,2025-04-21,2025,7,8237.76,98683422.14,9.016483741286866,9.472710326702627,9.037636874476263,9.113648320956008,8.768269626531781,9.308645377379838,2024,2296
OP-02386,Queretaro,Mixto,2667.7,30.7,5.43,83.0,219.0,4,0,1.4,2025-04-22,2025,7,13224.2,35278198.34,9.489803763403433,9.087282353380674,9.312150723271444,9.331099439079457,9.038486386655652,9.542553610842376,2024,2296
OP-02387,Puebla,Industrial,4720.0,86.2,6.97,604.0,76.0,3,0,0.43,2025-04-23,2025,7,2395.22,11305438.4,7.781230363663902,7.976138373876764,7.653897285096283,7.716243675584563,7.377531122230828,7.931432154581995,2024,2296
OP-02388,Aguascalientes,Mixto,1831.4,38.1,6.12,1398.0,205.0,4,0,2.82,2025-04-24,2025,7,8328.68,15253144.55,9.027460259218886,8.825532531996377,9.102995814684807,9.14621349168107,8.763366273760486,9.404400743986962,2024,2296
OP-02389,Leon,Habitacional,5675.8,64.8,5.48,165.0,140.0,2,0,2.25,2025-05-02,2025,7,4608.84,26158854.07,8.435731477429288,8.574860546811559,8.541693455966234,8.676896851133758,8.220802003218276,8.860275885329893,2024,2296
OP-02390,Culiacan,Industrial,1619.2,44.2,2.63,175.0,336.0,3,0,1.19,2025-05-03,2025,7,4039.38,6540564.1,8.30384649383165,7.991338259552758,8.422588597747197,8.160474914534351,8.079805720782227,8.77572582244,2024,2296
OP-02391,Queretaro,Oficinas,1279.8,41.6,15.86,535.0,20.0,3,0,1.33,2025-05-05,2025,7,6606.08,8454461.18,8.795745716080253,9.535008932426884,9.033019696028619,9.039783509010217,8.681250942413683,9.350934010278522,2024,2296
OP-02392,Merida,Mixto,3521.4,48.8,20.33,803.0,7.0,2,0,0.76,2025-05-06,2025,7,8662.4,30503775.36,9.066747099419983,9.340053334829836,8.481764940668747,8.536592633910532,7.965716596635724,8.949292235856793,2024,2296
OP-02393,Merida,Industrial,4634.5,42.2,7.03,585.0,42.0,2,0,0.98,2025-05-06,2025,7,4790.94,22203611.43,8.474481913323174,8.575382686892391,8.121139809760903,8.439331620446355,7.793425829393742,8.417429844505024,2024,2296
OP-02394,Leon,Industrial,780.9,37.3,6.71,90.0,169.0,3,0,0.85,2025-05-08,2025,7,3300.44,2577313.6,8.101811071899807,8.07491989766861,8.22590747342788,8.157028460610906,7.927793834917912,8.509433102215505,2024,2296
OP-02395,Puebla,Oficinas,730.5,21.8,10.0,86.0,65.0,2,0,1.54,2025-05-10,2025,7,9616.12,7024575.66,9.171196135898455,9.395922393254072,9.015491669467696,8.890130272467594,8.760920660046942,9.27008191090836,2024,2296
OP-02396,Merida,Habitacional,15960.9,90.3,1.87,331.0,418.0,4,0,1.13,2025-05-13,2025,7,14354.17,229105471.95,9.571795771308487,9.045620440161862,9.38193444319058,9.345915596533663,9.07161927764039,9.657677797334777,2024,2296
OP-02397,Aguascalientes,Comercial,4558.0,80.2,9.26,411.0,169.0,2,0,1.83,2025-05-13,2025,7,7456.15,33985131.7,8.916794474188814,9.506738542642161,9.154990958486009,9.21538314777179,8.837826720770527,9.447767989023296,2024,2296
OP-02398,Leon,Industrial,2665.3,38.9,5.44,145.0,155.0,3,0,1.19,2025-05-13,2025,7,3864.58,10300265.07,8.259608287587671,8.07491989766861,8.144708034343351,8.047097997413184,7.849951613443665,8.425510022325941,2024,2296
OP-02399,Puebla,Industrial,2411.1,51.5,5.28,1434.0,248.0,1,0,1.17,2025-05-14,2025,7,2245.61,5414390.27,7.71673247819059,7.976138373876764,7.817925031964664,7.666510269695787,7.46676168851888,8.176829916238358,2024,2296
OP-02400,Puebla,Industrial,6994.7,55.8,0.62,205.0,297.0,3,0,1.03,2025-05-15,2025,7,6234.83,43610765.4,8.737906592305379,7.976138373876764,8.62049939022517,8.64491206907212,8.219128118631582,9.030732832023661,2024,2296
OP-02401,Aguascalientes,Comercial,1896.6,52.1,9.88,207.0,153.0,3,0,1.88,2025-05-17,2025,7,10094.76,19145721.82,9.219771756318712,9.506738542642161,9.363275067431696,9.39495298933843,9.09677222830437,9.60401238367513,2024,2296
OP-02402,Queretaro,Comercial,4478.0,83.3,1.85,478.0,327.0,4,0,2.51,2025-05-18,2025,7,28892.43,129380301.54,10.271334902072585,9.688040051340128,10.2791644516933,10.575405522530613,9.95626906462326,10.578626320071404,2024,2296
OP-02403,Queretaro,Industrial,481.2,30.9,4.3,676.0,103.0,2,0,1.09,2025-05-20,2025,7,4069.73,1958354.08,8.311331937169768,8.248905455093652,8.391117942807064,8.381840166173118,8.069725326279093,8.69404412655899,2024,2296
OP-02404,Merida,Habitacional,751.4,15.3,19.91,288.0,15.0,2,0,0.54,2025-05-21,2025,7,6294.07,4729364.2,8.747363199265715,9.045620440161862,8.396728637205038,8.516501782750984,8.012619364358178,8.75311068933762,2024,2296
OP-02405,Leon,Mixto,5878.2,60.0,7.43,320.0,97.0,4,0,1.74,2025-05-22,2025,7,6804.86,40000328.05,8.825392341765928,8.987060458986909,8.8059098089667,8.731874608738496,8.501919009337145,9.079709119383677,2024,2296
OP-02406,Culiacan,Industrial,813.4,41.1,2.5,283.0,323.0,2,0,0.68,2025-05-22,2025,7,3093.58,2516317.97,8.037084275312273,7.991338259552758,8.327842648995222,8.247879449518406,8.04984566226374,8.618611355716245,2024,2296
OP-02407,Queretaro,Oficinas,1631.5,33.8,1.65,212.0,313.0,5,0,2.97,2025-05-23,2025,7,37419.29,61049571.64,10.52994162583728,9.535008932426884,10.430026611212826,10.47319745835843,10.100529773429162,10.727756489501939,2024,2296
OP-02408,Leon,Comercial,4637.3,84.7,11.57,267.0,78.0,3,0,2.36,2025-05-23,2025,7,10960.67,50827914.99,9.302068690020421,9.572286919537161,9.242446658334718,9.023776671085441,8.852440276990885,9.620149548062189,2024,2296
OP-02409,Leon,Industrial,3342.7,44.8,9.56,67.0,120.0,3,0,0.95,2025-05-23,2025,7,2777.03,9282778.18,7.929137290273294,8.07491989766861,7.914064167095197,7.893768984706921,7.635625749790939,8.175848475510845,2024,2296
OP-02410,Culiacan,Mixto,3831.3,83.0,7.02,489.0,95.0,3,1,1.62,2025-05-24,2025,7,4945.84,18948996.79,8.506302098184879,8.80021479470084,8.750305879825492,8.664273523207797,8.446858620796437,9.05258417629559,2024,2296
OP-02411,Queretaro,Industrial,877.9,26.4,1.36,649.0,516.0,3,0,0.87,2025-05-24,2025,7,7216.53,6335391.69,8.884129506938866,8.248905455093652,8.960984126940678,8.873297232700386,8.568558971728377,9.329291724513075,2024,2296
OP-02412,Queretaro,Industrial,1052.6,43.2,0.85,525.0,241.0,2,1,1.41,2025-05-24,2025,7,10151.72,10685700.47,9.225398428241606,8.248905455093652,9.065396999505618,8.82973853043851,8.736632597811557,9.382203483863524,2024,2296
OP-02413,Leon,Industrial,1108.3,19.0,2.77,182.0,390.0,2,0,1.4,2025-05-24,2025,7,3846.73,4263330.86,8.254978715729846,8.07491989766861,8.497125115155571,8.218383600164582,8.155977514107438,8.828633194338792,2024,2296
OP-02414,Leon,Habitacional,2278.3,50.9,9.09,542.0,52.0,4,0,1.15,2025-05-25,2025,7,4940.34,11255576.62,8.505189433724505,8.574860546811559,8.378958927138724,8.386109282950565,8.080874489006797,8.666569601283923,2024,2296
OP-02415,Queretaro,Habitacional,4747.3,89.8,7.42,403.0,164.0,3,0,1.01,2025-05-25,2025,7,4498.66,21356488.62,8.411534853636027,8.728400785796106,8.605890286473986,8.601643512440337,8.291589802639805,8.89699611871561,2024,2296
OP-02416,Puebla,Industrial,9965.8,111.8,6.72,1096.0,132.0,4,0,0.69,2025-05-26,2025,7,1960.65,19539445.77,7.5810313298996705,7.976138373876764,7.742906783337318,7.7486177554795725,7.438759125455099,8.043466429509719,2024,2296
OP-02417,Puebla,Mixto,5902.0,74.6,21.07,303.0,12.0,3,0,0.85,2025-05-27,2025,7,3048.3,17991066.6,8.022339337159945,8.732470879679958,8.027497519145484,7.888399373617131,7.560807175878794,8.48089943206189,2024,2296
OP-02418,Merida,Habitacional,1687.6,52.1,2.52,150.0,295.0,4,0,1.22,2025-06-02,2025,7,11702.45,19749054.62,9.367553500573772,9.045620440161862,9.56243135438873,9.447251970921432,9.255379093492236,9.838655899535846,2024,2296
OP-02419,Merida,Industrial,5487.2,51.5,4.08,279.0,198.0,1,0,0.77,2025-06-03,2025,7,4221.55,23164489.16,8.347957638170646,8.575382686892391,8.362653991755504,8.299162405884058,8.01266683303049,8.681129301004379,2024,2296
OP-02420,Merida,Mixto,4006.9,39.6,5.76,141.0,161.0,3,1,1.33,2025-06-05,2025,7,11816.98,47349457.16,9.377292759160643,9.340053334829836,9.453498996876426,9.372428924238115,9.140998382832759,9.718395555956594,2024,2296
OP-02421,Queretaro,Habitacional,525.0,15.4,2.22,115.0,175.0,4,0,1.42,2025-06-06,2025,7,13585.75,7132518.75,9.51677672828649,8.728400785796106,9.411014107415419,9.269305307614031,9.147556955810769,9.658073662459353,2024,2296
OP-02422,Puebla,Comercial,1304.7,29.0,19.03,151.0,22.0,2,0,1.93,2025-06-10,2025,7,5253.1,6853719.57,8.566573657513675,9.456923799586635,8.888333411287626,8.772464450890821,8.490498899932351,9.295282713836858,2024,2296
OP-02423,Puebla,Comercial,1258.4,25.7,4.81,573.0,85.0,3,0,2.49,2025-06-11,2025,7,11466.56,14429519.1,9.347190252324532,9.456923799586635,9.515167854554143,9.510216503630343,9.259680630248196,9.781758878211258,2024,2296
OP-02424,Aguascalientes,Habitacional,841.0,27.5,9.24,398.0,132.0,3,0,1.09,2025-06-12,2025,7,5442.84,4577428.44,8.60205626244822,8.529155633241755,8.443588841395155,8.41360799365876,8.19216745762993,8.674401382184191,2024,2296
OP-02425,Queretaro,Industrial,712.9,31.5,7.79,296.0,92.0,4,0,0.56,2025-06-13,2025,7,5079.09,3620883.26,8.532887390667874,8.248905455093652,8.326270490606555,8.417235070650177,8.067502168835027,8.556045284474347,2024,2296
OP-02426,Aguascalientes,Comercial,62418.5,209.6,7.93,458.0,98.0,5,0,1.06,2025-06-13,2025,7,8679.39,541754504.71,9.06870652868719,9.506738542642161,9.00196872560606,8.928160405845558,8.691583566401965,9.275074273171134,2024,2296
OP-02427,Leon,Comercial,769.1,40.2,9.61,569.0,46.0,3,0,2.51,2025-06-16,2025,7,11546.99,8880790.01,9.354180075925672,9.572286919537161,9.433036290062335,9.387399848209458,9.150736801866419,9.708105587206472,2024,2296
OP-02428,Puebla,Mixto,817.2,38.8,8.15,444.0,49.0,3,0,2.23,2025-06-16,2025,7,6588.69,5384277.47,8.793109821696536,8.732470879679958,8.794881124628967,8.939139826446533,8.508728892171424,9.077449604721322,2024,2296
OP-02429,Merida,Industrial,250.0,21.1,4.35,106.0,238.0,2,0,1.22,2025-06-17,2025,7,6192.52,1548130.0,8.731097391071662,8.575382686892391,8.9482066679375,8.753948668118197,8.60412963185556,9.262961620921264,2024,2296
OP-02430,Queretaro,Oficinas,3044.1,70.4,3.48,107.0,317.0,4,1,3.22,2025-06-17,2025,7,37926.43,115451845.56,10.54340350950456,9.535008932426884,10.235250870632159,10.342076004113945,9.958275927052586,10.482519711142256,2024,2296
OP-02431,Leon,Habitacional,1409.1,36.5,11.82,53.0,34.0,3,0,1.16,2025-06-18,2025,7,5025.34,7081206.59,8.52224839232987,8.574860546811559,8.317768204573516,8.422152253754408,7.981501399338679,8.647314675297299,2024,2296
OP-02432,Queretaro,Comercial,1872.7,48.9,11.6,629.0,70.0,2,1,1.28,2025-06-22,2025,7,10365.11,19410741.5,9.246200637452255,9.688040051340128,9.36462556177314,9.04900934192891,9.018940876751696,9.689028707489381,2024,2296
OP-02433,Merida,Mixto,1290.5,37.3,9.76,272.0,94.0,2,0,1.01,2025-06-23,2025,7,9230.54,11912011.87,9.13027283066096,9.340053334829836,9.085686848960375,9.064951741626203,8.820647996433507,9.303659682964277,2024,2296
OP-02434,Aguascalientes,Mixto,1108.0,46.4,1.88,782.0,171.0,2,0,2.54,2025-06-23,2025,7,11978.37,13272033.96,9.390857802312258,8.825532531996377,9.289367604923887,9.185247875955172,8.9977240448849,9.55443757525345,2024,2296
OP-02435,Queretaro,Habitacional,688.1,37.1,16.35,187.0,42.0,2,0,1.03,2025-06-23,2025,7,4775.99,3286358.72,8.471356561267902,8.728400785796106,8.383550189007789,8.434122253696009,8.029023906274416,8.721205731305856,2024,2296
OP-02436,Leon,Habitacional,1950.7,41.0,7.33,148.0,52.0,3,0,1.23,2025-06-26,2025,7,6396.72,12478081.7,8.763540637974751,8.574860546811559,8.431053780061333,8.407395492568144,8.142046599281233,8.714221079039191,2024,2296
OP-02437,Puebla,Comercial,758.5,15.4,3.2,380.0,330.0,3,0,1.75,2025-06-26,2025,7,20951.98,15892076.83,9.949988431624282,9.456923799586635,9.802264963257457,9.832937699709614,9.52215772026443,10.088550824101924,2024,2296
OP-02438,Queretaro,Habitacional,479.2,16.0,8.21,399.0,76.0,4,0,0.83,2025-06-26,2025,7,4980.95,2386871.24,8.51337591487795,8.728400785796106,8.798656841081057,8.80405309426237,8.528137588662766,9.04752617034612,2024,2296
OP-02439,Merida,Oficinas,974.8,42.5,8.34,266.0,102.0,4,0,4.48,2025-06-27,2025,7,39515.63,38519836.12,10.58445156882465,9.982288812771904,10.223431482396549,9.93072938491197,9.951726389941795,10.459879069441678,2024,2296
OP-02440,Merida,Habitacional,1424.3,33.1,4.46,135.0,250.0,1,0,1.48,2025-07-03,2025,7,7480.63,10654661.31,8.92007229202076,9.045620440161862,9.120876809727172,9.160193840766114,8.820286959506342,9.398845542334678,2024,2296
OP-02441,Puebla,Oficinas,477.8,30.7,3.24,302.0,148.0,4,0,2.71,2025-07-03,2025,7,21284.47,10169719.77,9.965732977787804,9.395922393254072,9.8144487663128,9.866337565834234,9.57496823326492,10.055126064602268,2024,2296
OP-02442,Puebla,Mixto,7031.6,74.9,8.95,1446.0,72.0,1,0,1.28,2025-07-04,2025,7,4110.11,28900649.48,8.3212050711224,8.732470879679958,8.150000281020928,8.069623914570277,7.845973781096181,8.448284070326865,2024,2296
OP-02443,Culiacan,Industrial,3507.5,69.6,5.06,1320.0,259.0,4,0,0.6,2025-07-05,2025,7,2756.21,9667406.57,7.921611826618194,7.991338259552758,8.012411875845649,7.941157335756267,7.657751586411535,8.369022068855179,2024,2296
OP-02444,Puebla,Comercial,4925.9,51.8,4.01,518.0,168.0,4,0,4.3,2025-07-06,2025,7,23367.66,115106756.39,10.059108294150018,9.456923799586635,9.850987464817003,9.709262650210977,9.571193349822506,10.142143385304935,2024,2296
OP-02445,Queretaro,Industrial,2716.3,45.4,19.39,247.0,9.0,3,0,0.46,2025-07-08,2025,7,2195.48,5963582.32,7.694155980418034,8.248905455093652,7.6292486472456105,7.859867787906182,7.218158179336215,8.012162119206964,2024,2296
OP-02446,Leon,Mixto,854.9,40.7,6.3,411.0,199.0,3,0,1.9,2025-07-08,2025,7,7388.83,6316710.77,8.907724679351155,8.987060458986909,9.101518904845742,9.090671839268872,8.793811893053588,9.383555118476535,2024,2296
OP-02447,Queretaro,Comercial,570.4,15.2,4.45,537.0,151.0,4,0,1.6,2025-07-09,2025,7,24453.15,13948076.76,10.104514320960414,9.688040051340128,9.99364876832203,10.10613479069382,9.712839175221445,10.249591860844829,2024,2296
OP-02448,Puebla,Mixto,3382.6,39.2,8.32,465.0,97.0,3,1,2.05,2025-07-10,2025,7,4621.49,15632652.07,8.438472442902858,8.732470879679958,8.768895071846986,8.809100201924608,8.521444969312581,9.010386614831782,2024,2296
OP-02449,Leon,Habitacional,7588.9,51.8,3.55,340.0,139.0,3,0,1.41,2025-07-13,2025,7,5121.63,38867537.91,8.54122802674296,8.574860546811559,8.573764921150513,8.596773197172144,8.294940204085975,8.845652678640231,2024,2296
OP-02450,Culiacan,Habitacional,5243.2,41.2,8.2,482.0,194.0,3,0,1.03,2025-07-13,2025,7,3525.55,18485163.76,8.167791731444003,8.367724887990494,8.23695479527494,8.266711772946207,7.953951570577637,8.530576739878626,2024,2296
